0.9770705699920654	0.02292942814528942
0.8962769508361816	0.10372309386730194
0.4616420865058899	0.5383579134941101
0.7303135991096497	0.26968637108802795
0.7867631316184998	0.21323682367801666
0.5563428401947021	0.44365715980529785
0.7602580189704895	0.2397419512271881
0.3684436082839966	0.6315563321113586
0.8794622421264648	0.12053781002759933
0.9990284442901611	0.0009716071654111147
0.9780739545822144	0.021926037967205048
0.8779650330543518	0.12203501909971237
0.9281233549118042	0.0718766450881958
0.9347333312034607	0.06526666134595871
0.9569776654243469	0.043022312223911285
0.956138014793396	0.043861959129571915
0.8231426477432251	0.17685739696025848
0.04242631420493126	0.9575737118721008
0.9986580610275269	0.001341964234597981
0.987591028213501	0.012408968061208725
0.9583157300949097	0.04168428108096123
0.9274564385414124	0.07254353165626526
0.9175328016281128	0.0824672058224678
0.9332206845283508	0.06677933782339096
0.942424476146698	0.057575542479753494
0.9704247713088989	0.029575176537036896
0.3454258441925049	0.6545741558074951
0.9504863023757935	0.04951366409659386
0.9942368268966675	0.005763182882219553
0.9499523043632507	0.050047677010297775
0.935292661190033	0.06470730155706406
0.9416946172714233	0.058305416256189346
0.8939762115478516	0.10602375864982605
0.9457133412361145	0.05428660660982132
0.9397344589233398	0.06026561185717583
0.0008966146851889789	0.9991033673286438
0.38784563541412354	0.6121543645858765
0.857269823551178	0.14273013174533844
0.9890996813774109	0.010900307446718216
0.9484689235687256	0.05153113603591919
0.8739312887191772	0.12606863677501678
0.9400917887687683	0.059908244758844376
0.8439857363700867	0.15601423382759094
0.9494854211807251	0.05051451921463013
0.9270516037940979	0.07294843345880508
1.2587871651703608e-06	0.9999986886978149
0.5082979798316956	0.49170202016830444
0.9467865228652954	0.05321343615651131
0.9193242788314819	0.08067573606967926
0.9305557012557983	0.06944424659013748
0.9427915215492249	0.057208526879549026
0.9375193119049072	0.062480706721544266
0.9090232849121094	0.09097671508789062
0.934608519077301	0.0653914362192154
0.032913535833358765	0.9670864939689636
0.0070755439810454845	0.9929244518280029
0.8677839636802673	0.13221606612205505
0.9681915640830994	0.031808484345674515
0.923724353313446	0.07627557963132858
0.8731250166893005	0.12687499821186066
0.9499940276145935	0.05000599846243858
0.920487105846405	0.07951284945011139
0.9713869094848633	0.028613034635782242
0.5430403351783752	0.45695969462394714
0.017037976533174515	0.9829620718955994
0.8051616549491882	0.19483838975429535
0.9831647872924805	0.01683518849313259
0.9704693555831909	0.029530616477131844
0.940056562423706	0.05994343385100365
0.8810805082321167	0.1189194992184639
0.9557619690895081	0.04423806816339493
0.9532350897789001	0.04676494747400284
0.005563877057284117	0.9944361448287964
0.802093505859375	0.19790653884410858
0.09643388539552689	0.9035660624504089
0.941632866859436	0.05836716666817665
0.9498007297515869	0.05019920691847801
0.9407315850257874	0.05926845222711563
0.9501157402992249	0.049884263426065445
0.9566834568977356	0.04331649839878082
0.7368694543838501	0.2631305456161499
0.012610179372131824	0.9873898029327393
0.002959445584565401	0.9970405697822571
0.6123123168945312	0.38768771290779114
0.9257727861404419	0.07422715425491333
0.9658425450325012	0.03415749967098236
0.9498974680900574	0.050102557986974716
0.9568353295326233	0.04316464811563492
0.952335774898529	0.04766421020030975
0.9369096159934998	0.06309036165475845
0.5241367220878601	0.4758632481098175
1.1199406202422324e-07	0.9999998807907104
0.06664741784334183	0.9333525896072388
0.9416217803955078	0.058378200978040695
0.9338944554328918	0.06610558182001114
0.9458391070365906	0.05416097491979599
0.9454562664031982	0.05454375967383385
0.9345254898071289	0.0654745101928711
0.9519299864768982	0.04806995764374733
0.6642107963562012	0.33578914403915405
